78.843,46.25
70.828,52.146
72.836,50.296
75.074,48.358
77.604,46.317
69.498,52.136
71.536,50.31
73.804,48.398
76.363,46.386
68.17,52.124
70.237,50.324
72.533,48.439
75.12,46.456
66.843,52.111
68.938,50.338
71.261,48.481
73.874,46.527
65.518,52.097
67.64,50.351
69.989,48.523
72.626,46.601
64.195,52.081
66.342,50.364
68.716,48.566
71.376,46.675
62.873,52.064
65.044,50.376
67.442,48.609
70.124,46.751
61.552,52.046
63.748,50.388
66.167,48.652
68.869,46.828
60.233,52.027
62.451,50.399
64.892,48.696
67.612,46.907
58.915,52.006
61.155,50.41
63.616,48.741
66.353,46.987
57.6,51.985
59.86,50.421
62.339,48.786
65.091,47.068
56.285,51.962
58.565,50.431
61.061,48.831
63.828,47.151
54.973,51.938
57.271,50.441
59.783,48.877
62.561,47.235
53.662,51.913
55.977,50.451
58.504,48.923
61.293,47.32
52.353,51.887
54.684,50.46
57.224,48.97
60.022,47.406
51.045,51.859
53.392,50.469
55.943,49.016
58.749,47.493
49.739,51.831
52.1,50.477
54.662,49.064
57.473,47.581
48.435,51.802
50.808,50.486
53.38,49.111
56.196,47.671
47.133,51.772
49.517,50.494
52.097,49.159
54.916,47.761
45.832,51.741
48.227,50.501
50.813,49.208
53.633,47.852
44.533,51.709
46.937,50.509
49.529,49.256
52.348,47.944
43.236,51.676
45.648,50.516
48.243,49.305
51.061,48.037
41.941,51.642
44.359,50.522
46.957,49.354
49.772,48.131
40.647,51.607
43.071,50.529
45.671,49.404
48.481,48.226
39.355,51.572
41.784,50.535
44.383,49.454
47.187,48.322
38.065,51.536
40.497,50.541
43.095,49.504
45.891,48.418
36.777,51.499
39.211,50.547
41.805,49.554
44.593,48.515
35.491,51.462
37.925,50.553
40.515,49.605
43.292,48.612
34.207,51.423
36.64,50.558
39.225,49.655
41.99,48.71
32.924,51.385
35.355,50.563
37.933,49.706
40.685,48.809
31.643,51.345
34.071,50.568
36.641,49.758
39.378,48.908
30.365,51.305
32.788,50.573
35.348,49.809
38.069,49.008
29.088,51.265
31.505,50.578
34.054,49.86
36.758,49.108
27.812,51.224
30.223,50.583
32.76,49.912
35.445,49.209
26.539,51.182
28.941,50.587
31.465,49.964
34.129,49.31
25.268,51.14
27.66,50.591
30.169,50.016
32.812,49.411
23.998,51.098
26.38,50.596
28.872,50.068
31.493,49.512
22.731,51.055
25.1,50.6
27.575,50.12
30.172,49.614
21.465,51.013
23.82,50.604
26.277,50.173
28.848,49.716
20.201,50.969
22.542,50.608
24.978,50.225
27.523,49.818
18.939,50.926
21.263,50.612
23.678,50.277
26.196,49.92
17.679,50.882
19.986,50.616
22.378,50.33
24.868,50.023
16.42,50.838
18.709,50.619
21.077,50.382
23.537,50.125
15.164,50.794
17.432,50.623
19.776,50.435
22.204,50.227
13.909,50.75
16.156,50.627
18.473,50.488
20.87,50.33
12.656,50.706
14.881,50.631
17.17,50.54
19.534,50.432
11.405,50.662
13.606,50.635
15.867,50.593
18.197,50.534
10.156,50.618
12.331,50.639
14.563,50.645
16.857,50.636
8.9087,50.574
11.057,50.643
13.258,50.698
15.516,50.737
7.663,50.53
9.7838,50.647
11.952,50.75
14.174,50.839
6.4191,50.486
8.5108,50.651
10.646,50.803
12.83,50.94
5.177,50.442
7.2384,50.655
9.3393,50.855
11.484,51.041
3.9366,50.398
5.9665,50.659
8.032,50.907
10.137,51.142
2.6978,50.355
4.695,50.663
6.724,50.96
8.7882,51.242
1.4608,50.312
3.4241,50.668
5.4155,51.012
7.4382,51.342
0.22548,50.269
2.1536,50.672
4.1064,51.063
6.0868,51.441
358.99,50.227
0.88349,50.677
2.7967,51.115
4.734,51.54
357.76,50.185
359.61,50.682
1.4865,51.167
3.3799,51.638
356.53,50.143
358.34,50.687
0.17579,51.218
2.0245,51.736
355.3,50.102
357.08,50.692
358.86,51.27
0.66793,51.833
354.07,50.061
355.81,50.698
357.55,51.321
359.31,51.929
352.85,50.021
354.54,50.703
356.24,51.372
357.95,52.025
351.62,49.982
353.27,50.709
354.93,51.422
356.59,52.12
350.4,49.943
352,50.715
353.61,51.473
355.23,52.214
349.18,49.904
350.74,50.721
352.3,51.523
353.87,52.308
347.96,49.866
349.47,50.728
350.99,51.573
352.5,52.401
346.74,49.829
348.21,50.735
349.67,51.623
351.14,52.493
345.52,49.793
346.94,50.742
348.36,51.672
349.77,52.584
344.31,49.758
345.67,50.749
347.04,51.722
348.41,52.674
343.09,49.723
344.41,50.757
345.73,51.771
347.04,52.764
341.88,49.689
343.14,50.765
344.41,51.819
345.67,52.852
340.67,49.656
341.88,50.773
343.09,51.868
344.31,52.94
339.46,49.624
340.62,50.781
341.78,51.916
342.94,53.026
338.25,49.593
339.35,50.79
340.46,51.963
341.57,53.111
337.04,49.563
338.09,50.8
339.14,52.011
340.2,53.196
335.83,49.534
336.82,50.809
337.82,52.058
338.82,53.279
334.62,49.505
335.56,50.819
336.5,52.104
337.45,53.361
333.42,49.478
334.3,50.829
335.19,52.151
336.08,53.442
332.21,49.452
333.04,50.84
333.87,52.197
334.71,53.522
331.01,49.427
331.77,50.851
332.55,52.242
333.33,53.601
329.8,49.404
330.51,50.863
331.23,52.287
331.96,53.679
328.6,49.381
329.25,50.874
329.91,52.332
330.58,53.755
327.4,49.36
327.98,50.887
328.59,52.377
329.21,53.83
326.2,49.34
326.72,50.899
327.27,52.421
327.83,53.904
325,49.321
325.46,50.913
325.95,52.464
326.46,53.977
323.8,49.303
324.2,50.926
324.63,52.507
325.08,54.048
322.6,49.287
322.94,50.94
323.31,52.55
323.71,54.118
321.4,49.272
321.67,50.955
321.99,52.592
322.33,54.187
320.2,49.259
320.41,50.97
320.67,52.634
320.95,54.254
319,49.247
319.15,50.985
319.35,52.675
319.58,54.32
317.8,49.236
317.89,51.001
318.02,52.716
318.2,54.385
316.6,49.227
316.63,51.017
316.7,52.757
316.83,54.448
315.4,49.219
315.36,51.034
315.38,52.797
315.45,54.51
314.21,49.212
314.1,51.051
314.06,52.836
314.07,54.57
313.01,49.207
312.84,51.069
312.74,52.875
312.7,54.629
311.81,49.204
311.58,51.088
311.42,52.914
311.32,54.687
310.61,49.202
310.32,51.106
310.1,52.952
309.94,54.743
309.42,49.202
309.05,51.126
308.78,52.99
308.57,54.798
308.22,49.203
307.79,51.146
307.45,53.027
307.19,54.851
307.02,49.206
306.53,51.166
306.13,53.063
305.82,54.902
305.82,49.21
305.27,51.187
304.81,53.099
304.44,54.953
304.62,49.216
304,51.208
303.49,53.135
303.07,55.001
303.42,49.224
302.74,51.23
302.17,53.17
301.69,55.049
302.22,49.233
301.48,51.253
300.85,53.205
300.32,55.094
301.02,49.244
300.21,51.276
299.53,53.239
298.94,55.139
299.82,49.256
298.95,51.299
298.21,53.272
297.57,55.181
298.62,49.27
297.68,51.323
296.89,53.305
296.2,55.222
297.42,49.286
296.42,51.348
295.56,53.338
294.83,55.262
296.21,49.303
295.16,51.373
294.24,53.37
293.45,55.3
295.01,49.322
293.89,51.399
292.92,53.401
292.08,55.337
293.8,49.343
292.62,51.425
291.6,53.432
290.71,55.372
292.6,49.365
291.36,51.452
290.28,53.463
289.34,55.405
291.39,49.389
290.09,51.479
288.96,53.492
287.97,55.437
290.18,49.415
288.83,51.507
287.64,53.522
286.6,55.468
288.98,49.443
287.56,51.535
286.32,53.551
285.24,55.497
287.77,49.472
286.29,51.564
285.01,53.579
283.87,55.524
286.55,49.502
285.02,51.594
283.69,53.607
282.5,55.55
285.34,49.535
283.76,51.624
282.37,53.634
281.14,55.574
284.13,49.569
282.49,51.654
281.05,53.661
279.77,55.597
282.91,49.605
281.22,51.685
279.73,53.687
278.41,55.618
281.7,49.642
279.95,51.717
278.41,53.713
277.05,55.638
280.48,49.681
278.68,51.749
277.1,53.738
275.69,55.657
279.26,49.722
277.41,51.782
275.78,53.763
274.33,55.673
278.04,49.764
276.14,51.815
274.46,53.787
272.97,55.689
276.82,49.808
274.87,51.849
273.15,53.811
271.61,55.703
275.59,49.853
273.59,51.883
271.83,53.834
270.25,55.715
274.37,49.9
272.32,51.918
270.51,53.857
268.89,55.726
273.14,49.949
271.05,51.953
269.2,53.879
267.54,55.736
271.91,49.999
269.78,51.989
267.88,53.901
266.18,55.744
270.68,50.051
268.5,52.025
266.57,53.922
264.83,55.751
269.44,50.105
267.23,52.062
265.25,53.943
263.48,55.756
268.21,50.159
265.95,52.1
263.94,53.963
262.13,55.76
266.97,50.216
264.68,52.137
262.63,53.983
260.78,55.762
265.73,50.274
263.4,52.176
261.31,54.003
259.43,55.764
264.49,50.333
262.12,52.214
260,54.022
258.09,55.763
263.25,50.394
260.84,52.254
258.69,54.04
256.74,55.762
262.01,50.456
259.56,52.293
257.38,54.058
255.4,55.759
260.76,50.52
258.29,52.333
256.07,54.076
254.06,55.755
259.51,50.585
257.01,52.374
254.76,54.093
252.71,55.75
258.26,50.651
255.72,52.415
253.45,54.11
251.37,55.743
257.01,50.719
254.44,52.456
252.14,54.126
250.04,55.735
255.75,50.788
253.16,52.498
250.83,54.142
248.7,55.726
254.5,50.858
251.88,52.541
249.52,54.157
247.37,55.716
253.24,50.93
250.6,52.583
248.21,54.172
246.03,55.704
251.97,51.002
249.31,52.626
246.9,54.187
244.7,55.691
250.71,51.077
248.03,52.67
245.6,54.201
243.37,55.678
249.45,51.152
246.74,52.714
244.29,54.215
242.04,55.663
248.18,51.228
245.46,52.758
242.98,54.229
240.71,55.647
246.91,51.306
244.17,52.803
241.68,54.242
239.39,55.63
245.63,51.384
242.88,52.848
240.37,54.255
238.06,55.611
244.36,51.464
241.59,52.893
239.07,54.267
236.74,55.592
243.08,51.544
240.3,52.939
237.76,54.279
235.42,55.572
241.8,51.626
239.01,52.985
236.46,54.291
234.1,55.551
240.52,51.709
237.72,53.031
235.16,54.303
232.79,55.529
239.24,51.792
236.43,53.078
233.86,54.314
231.47,55.506
237.95,51.877
235.14,53.125
232.55,54.325
230.16,55.482
236.66,51.962
233.85,53.172
231.25,54.335
228.84,55.457
235.37,52.048
232.55,53.22
229.95,54.345
227.53,55.431
234.08,52.135
231.26,53.267
228.65,54.355
226.23,55.405
232.78,52.223
229.96,53.315
227.35,54.365
224.92,55.378
231.49,52.311
228.67,53.364
226.06,54.375
223.61,55.35
230.19,52.401
227.37,53.412
224.76,54.384
222.31,55.321
228.88,52.491
226.07,53.461
223.46,54.393
221.01,55.292
227.58,52.581
224.78,53.51
222.16,54.402
219.71,55.261
226.27,52.672
223.48,53.559
220.87,54.411
218.41,55.231
224.97,52.764
222.18,53.608
219.57,54.419
217.12,55.199
223.66,52.856
220.88,53.658
218.28,54.427
215.82,55.167
222.34,52.949
219.58,53.708
216.98,54.435
214.53,55.135
221.03,53.042
218.27,53.757
215.69,54.443
213.24,55.102
219.71,53.135
216.97,53.807
214.39,54.451
211.95,55.069
218.39,53.229
215.67,53.858
213.1,54.458
210.67,55.035
217.07,53.323
214.37,53.908
211.81,54.466
209.38,55
215.75,53.418
213.06,53.958
210.52,54.473
208.1,54.965
214.42,53.513
211.76,54.009
209.23,54.48
206.82,54.93
213.1,53.608
210.45,54.059
207.94,54.487
205.54,54.895
211.77,53.703
209.14,54.11
206.65,54.494
204.26,54.859
210.44,53.798
207.83,54.161
205.36,54.501
202.99,54.823
209.1,53.894
206.53,54.211
204.07,54.508
201.71,54.787
207.77,53.989
205.22,54.262
202.78,54.515
200.44,54.751
206.43,54.085
203.91,54.313
201.49,54.522
199.17,54.714
205.09,54.181
202.6,54.364
200.21,54.528
197.9,54.677
203.75,54.276
201.29,54.414
198.92,54.535
196.64,54.641
202.41,54.372
199.98,54.465
197.63,54.542
195.37,54.604
201.07,54.467
198.66,54.516
196.35,54.548
194.11,54.567
199.72,54.563
197.35,54.567
195.06,54.555
192.85,54.53
198.37,54.658
196.04,54.617
193.78,54.562
191.59,54.493
197.02,54.753
194.72,54.668
192.5,54.569
190.33,54.457
195.67,54.847
193.41,54.719
191.21,54.575
189.07,54.42
194.32,54.942
192.09,54.769
189.93,54.582
187.82,54.384
192.97,55.036
190.78,54.82
188.65,54.589
186.57,54.347
191.61,55.13
189.46,54.87
187.37,54.596
185.32,54.311
190.26,55.223
188.14,54.92
186.08,54.603
184.07,54.275
188.9,55.316
186.83,54.97
184.8,54.611
182.82,54.24
187.54,55.409
185.51,55.02
183.52,54.618
181.57,54.205
186.18,55.501
184.19,55.07
182.24,54.625
180.33,54.17
184.82,55.593
182.87,55.119
180.96,54.633
179.09,54.135
183.45,55.684
181.55,55.169
179.68,54.641
177.85,54.101
182.09,55.774
180.23,55.218
178.41,54.649
176.61,54.068
180.72,55.864
178.91,55.267
177.13,54.657
175.37,54.034
179.35,55.953
177.59,55.316
175.85,54.665
174.13,54.002
177.99,56.042
176.27,55.365
174.57,54.673
172.9,53.97
176.62,56.13
174.95,55.413
173.3,54.682
171.66,53.938
175.25,56.217
173.62,55.461
172.02,54.691
170.43,53.907
173.87,56.304
172.3,55.509
170.74,54.7
169.2,53.877
172.5,56.389
170.98,55.557
169.47,54.709
167.97,53.847
171.13,56.474
169.65,55.604
168.19,54.719
166.74,53.819
169.75,56.558
168.33,55.652
166.92,54.728
165.52,53.79
168.38,56.642
167,55.698
165.64,54.738
164.29,53.763
167,56.724
165.68,55.745
164.37,54.749
163.07,53.736
165.63,56.805
164.35,55.791
163.09,54.759
161.84,53.711
164.25,56.886
163.03,55.837
161.82,54.77
160.62,53.686
162.87,56.965
161.7,55.883
160.55,54.781
159.4,53.662
161.49,57.044
160.38,55.928
159.27,54.793
158.18,53.638
160.11,57.121
159.05,55.973
158,54.805
156.96,53.616
158.73,57.198
157.72,56.018
156.73,54.817
155.74,53.595
157.35,57.273
156.4,56.062
155.45,54.829
154.52,53.575
155.97,57.348
155.07,56.106
154.18,54.842
153.31,53.556
154.58,57.421
153.74,56.15
152.91,54.855
152.09,53.537
153.2,57.493
152.41,56.193
151.64,54.869
150.88,53.52
151.82,57.564
151.08,56.236
150.37,54.883
149.66,53.504
150.44,57.634
149.76,56.278
149.09,54.897
148.45,53.489
149.05,57.702
148.43,56.32
147.82,54.911
147.24,53.476
147.67,57.77
147.1,56.362
146.55,54.926
146.02,53.463
146.28,57.836
145.77,56.403
145.28,54.942
144.81,53.451
144.9,57.901
144.44,56.444
144.01,54.957
143.6,53.441
143.51,57.965
143.11,56.485
142.74,54.974
142.39,53.432
142.13,58.028
141.78,56.525
141.47,54.99
141.18,53.424
140.74,58.089
140.45,56.564
140.19,55.007
139.97,53.418
139.36,58.149
139.12,56.603
138.92,55.025
138.76,53.413
137.97,58.207
137.79,56.642
137.65,55.043
137.55,53.409
136.59,58.265
136.46,56.68
136.38,55.061
136.34,53.406
135.2,58.321
135.13,56.718
135.11,55.08
135.13,53.405
133.82,58.376
133.8,56.755
133.84,55.099
133.92,53.405
132.43,58.429
132.48,56.792
132.57,55.118
132.72,53.407
131.05,58.481
131.15,56.828
131.3,55.138
131.51,53.409
129.66,58.531
129.82,56.864
130.02,55.159
130.3,53.414
128.28,58.581
128.49,56.9
128.75,55.18
129.09,53.419
126.89,58.629
127.16,56.935
127.48,55.201
127.88,53.426
125.51,58.675
125.83,56.969
126.21,55.223
126.67,53.435
124.13,58.72
124.5,57.003
124.94,55.246
125.46,53.445
122.74,58.764
123.17,57.037
123.67,55.268
124.25,53.456
121.36,58.806
121.84,57.07
122.39,55.292
123.04,53.469
119.98,58.847
120.51,57.103
121.12,55.315
121.83,53.483
118.6,58.886
119.18,57.135
119.85,55.34
120.62,53.499
117.21,58.924
117.85,57.166
118.57,55.364
119.4,53.516
115.83,58.961
116.52,57.197
117.3,55.39
118.19,53.535
114.45,58.996
115.19,57.228
116.03,55.415
116.98,53.555
113.07,59.03
113.86,57.258
114.75,55.441
115.76,53.577
111.69,59.062
112.53,57.288
113.48,55.468
114.55,53.6
110.32,59.093
111.21,57.317
112.21,55.495
113.33,53.624
108.94,59.122
109.88,57.346
110.93,55.523
112.12,53.651
107.56,59.15
108.55,57.374
109.66,55.551
110.9,53.678
106.18,59.177
107.22,57.402
108.38,55.58
109.68,53.707
104.81,59.202
105.9,57.429
107.11,55.609
108.46,53.738
103.43,59.226
104.57,57.456
105.83,55.638
107.24,53.77
102.06,59.248
103.24,57.482
104.55,55.668
106.02,53.804
100.69,59.269
101.91,57.507
103.28,55.699
104.8,53.839
99.314,59.288
100.59,57.533
102,55.73
103.57,53.875
97.943,59.307
99.262,57.558
100.72,55.761
102.35,53.913
96.573,59.323
97.937,57.582
99.444,55.793
101.12,53.953
95.204,59.339
96.611,57.606
98.165,55.825
99.895,53.994
93.836,59.353
95.286,57.629
96.886,55.858
98.665,54.036
92.469,59.365
93.962,57.652
95.607,55.891
97.435,54.08
91.103,59.376
92.637,57.674
94.327,55.925
96.203,54.125
89.738,59.386
91.313,57.696
93.047,55.959
94.969,54.172
88.374,59.395
89.99,57.718
91.766,55.994
93.734,54.22
87.012,59.402
88.667,57.739
90.484,56.029
92.497,54.269
85.65,59.408
87.344,57.759
89.202,56.065
91.258,54.32
84.29,59.413
86.022,57.779
87.92,56.101
90.018,54.372
82.931,59.416
84.7,57.799
86.636,56.137
88.776,54.426
81.574,59.418
83.378,57.818
85.353,56.174
87.533,54.481
80.217,59.419
82.057,57.837
84.068,56.211
86.287,54.537
78.862,59.419
80.736,57.856
82.784,56.249
85.04,54.594
77.509,59.417
79.416,57.873
81.498,56.287
83.791,54.653
76.157,59.414
78.097,57.891
80.212,56.325
82.54,54.713
74.806,59.41
76.777,57.908
78.926,56.364
81.287,54.774
73.456,59.405
75.459,57.925
77.638,56.403
80.033,54.836
72.108,59.399
74.14,57.941
76.35,56.443
78.776,54.9
70.762,59.391
72.822,57.957
75.062,56.483
77.517,54.965
69.417,59.382
71.505,57.973
73.773,56.523
76.256,55.031
68.074,59.373
70.188,57.988
72.483,56.564
74.994,55.098
66.732,59.362
68.872,58.003
71.192,56.605
73.729,55.166
65.391,59.35
67.556,58.017
69.901,56.647
72.462,55.235
64.052,59.337
66.241,58.031
68.609,56.688
71.193,55.305
62.715,59.323
64.927,58.045
67.317,56.731
69.923,55.377
61.379,59.308
63.613,58.058
66.024,56.773
68.649,55.449
60.045,59.293
62.299,58.071
64.73,56.816
67.374,55.522
58.713,59.276
60.986,58.084
63.435,56.859
66.097,55.597
57.382,59.258
59.673,58.096
62.14,56.902
64.818,55.672
56.053,59.239
58.362,58.108
60.844,56.946
63.536,55.748
54.726,59.22
57.05,58.12
59.548,56.99
62.252,55.825
53.4,59.199
55.74,58.132
58.25,57.034
60.966,55.903
52.076,59.178
54.429,58.143
56.952,57.078
59.678,55.981
50.754,59.156
53.12,58.154
55.653,57.123
58.388,56.061
49.433,59.133
51.811,58.165
54.354,57.168
57.096,56.141
48.115,59.11
50.502,58.175
53.054,57.213
55.801,56.222
46.798,59.086
49.194,58.185
51.753,57.259
54.505,56.303
45.482,59.061
47.887,58.195
50.451,57.304
53.206,56.385
44.169,59.035
46.58,58.205
49.149,57.35
51.905,56.468
42.857,59.009
45.274,58.214
47.846,57.396
50.601,56.552
41.547,58.982
43.969,58.223
46.542,57.442
49.296,56.636
40.239,58.954
42.664,58.233
45.238,57.489
47.989,56.72
38.933,58.926
41.36,58.241
43.933,57.535
46.679,56.805
37.628,58.898
40.056,58.25
42.627,57.582
45.367,56.891
36.325,58.869
38.753,58.259
41.32,57.629
44.054,56.976
35.024,58.839
37.45,58.267
40.013,57.676
42.738,57.063
33.725,58.809
36.148,58.275
38.705,57.723
41.42,57.149
32.428,58.779
34.847,58.283
37.397,57.77
40.1,57.236
31.133,58.748
33.546,58.291
36.087,57.817
38.777,57.324
29.839,58.717
32.246,58.299
34.777,57.865
37.453,57.411
28.547,58.686
30.947,58.307
33.466,57.912
36.127,57.499
27.257,58.654
29.648,58.314
32.155,57.96
34.799,57.587
25.969,58.622
28.349,58.322
30.843,58.007
33.469,57.675
24.683,58.59
27.052,58.329
29.53,58.055
32.137,57.764
23.398,58.558
25.754,58.337
28.217,58.102
30.803,57.852
22.115,58.525
24.458,58.344
26.903,58.15
29.467,57.941
20.834,58.493
23.162,58.351
25.588,58.198
28.129,58.029
19.555,58.46
21.866,58.359
24.272,58.245
26.789,58.118
18.278,58.427
20.571,58.366
22.956,58.293
25.447,58.206
17.002,58.394
19.277,58.373
21.64,58.341
24.104,58.295
15.728,58.362
17.983,58.38
20.322,58.388
22.759,58.383
14.456,58.329
16.69,58.388
19.004,58.436
21.412,58.471
13.186,58.296
15.397,58.395
17.686,58.483
20.063,58.56
11.917,58.263
14.105,58.402
16.367,58.531
18.713,58.647
10.65,58.231
12.813,58.409
15.047,58.578
17.361,58.735
9.3848,58.198
11.522,58.417
13.726,58.625
16.007,58.822
8.1212,58.166
10.231,58.424
12.405,58.673
14.652,58.91
6.8593,58.134
8.9413,58.432
11.084,58.72
13.295,58.996
5.5991,58.103
7.6518,58.439
9.7617,58.767
11.937,59.083
4.3405,58.071
6.3627,58.447
8.439,58.814
10.577,59.169
3.0835,58.04
5.0741,58.455
7.1158,58.86
9.2155,59.255
1.8281,58.009
3.786,58.463
5.792,58.907
7.8527,59.34
0.57425,57.979
2.4983,58.471
4.4677,58.953
6.4884,59.425
359.32,57.949
1.2112,58.479
3.1429,58.999
5.1228,59.509
358.07,57.919
359.92,58.487
1.8176,59.046
3.7558,59.593
356.82,57.89
358.64,58.496
0.49177,59.091
2.3875,59.676
355.57,57.862
357.35,58.504
359.17,59.137
1.018,59.758
354.33,57.834
356.07,58.513
357.84,59.182
359.65,59.84
353.08,57.806
354.78,58.522
356.51,59.228
358.28,59.922
351.84,57.779
353.5,58.531
355.18,59.273
356.9,60.002
350.6,57.753
352.21,58.54
353.86,59.317
355.53,60.082
349.36,57.727
350.93,58.55
352.53,59.362
354.15,60.161
348.12,57.702
349.65,58.56
351.2,59.406
352.78,60.24
346.88,57.678
348.36,58.57
349.87,59.45
351.4,60.317
345.64,57.654
347.08,58.58
348.54,59.494
350.02,60.394
344.41,57.631
345.8,58.591
347.21,59.537
348.64,60.47
343.17,57.609
344.52,58.601
345.88,59.581
347.26,60.546
341.94,57.588
343.23,58.612
344.55,59.624
345.88,60.62
340.71,57.567
341.95,58.624
343.22,59.666
344.5,60.693
339.48,57.548
340.67,58.635
341.88,59.708
343.11,60.766
338.24,57.529
339.39,58.647
340.55,59.75
341.73,60.837
337.02,57.511
338.11,58.659
339.22,59.792
340.35,60.908
335.79,57.495
336.83,58.672
337.89,59.833
338.96,60.978
334.56,57.479
335.55,58.684
336.56,59.874
337.58,61.046
333.33,57.464
334.27,58.698
335.22,59.915
336.19,61.114
332.11,57.45
332.99,58.711
333.89,59.955
334.8,61.18
330.88,57.437
331.71,58.725
332.56,59.995
333.42,61.246
329.66,57.425
330.43,58.739
331.22,60.034
332.03,61.31
328.44,57.414
329.15,58.753
329.89,60.073
330.64,61.373
327.21,57.404
327.87,58.768
328.55,60.112
329.25,61.436
325.99,57.396
326.59,58.783
327.22,60.15
327.86,61.497
324.77,57.388
325.32,58.799
325.88,60.188
326.47,61.556
323.55,57.382
324.04,58.815
324.55,60.226
325.09,61.615
322.33,57.377
322.76,58.831
323.22,60.263
323.7,61.673
321.11,57.373
321.48,58.847
321.88,60.3
322.31,61.729
319.89,57.37
320.2,58.865
320.55,60.336
320.92,61.784
318.67,57.368
318.92,58.882
319.21,60.372
319.53,61.838
317.45,57.368
317.65,58.9
317.88,60.408
318.14,61.891
316.23,57.369
316.37,58.918
316.54,60.443
316.74,61.942
315.01,57.371
315.09,58.937
315.2,60.477
315.35,61.992
313.8,57.374
313.81,58.956
313.87,60.511
313.96,62.041
312.58,57.379
312.53,58.975
312.53,60.545
312.57,62.089
311.36,57.384
311.26,58.995
311.2,60.579
311.18,62.135
310.14,57.392
309.98,59.015
309.86,60.611
309.79,62.18
308.92,57.4
308.7,59.036
308.53,60.644
308.4,62.224
307.71,57.41
307.42,59.057
307.19,60.676
307.01,62.266
306.49,57.421
306.14,59.079
305.86,60.707
305.62,62.307
305.27,57.433
304.86,59.1
304.52,60.738
304.24,62.347
304.05,57.447
303.58,59.123
303.19,60.769
